date,DStv Stream,Download,Mr Price,Makro,Microsoft,Apple,Samsung,computer,laptop,monitor stand
2020-03-23,0,63,14,33,10,30,70,24,63,0
2020-03-24,0,70,15,43,12,32,79,33,66,0
2020-03-25,1,80,13,39,14,39,67,32,74,0
2020-03-26,0,85,11,30,13,32,68,26,67,0
2020-03-27,0,98,7,16,11,35,62,24,77,0
2020-03-28,0,78,6,14,7,35,56,18,57,0
2020-03-29,0,83,9,14,7,29,64,12,60,0
2020-03-30,0,88,8,17,14,33,59,23,72,0
2020-03-31,0,94,8,15,13,30,59,19,62,0
2020-04-01,0,90,9,15,13,33,65,24,59,0
2020-04-02,0,88,10,13,14,26,62,25,61,0
2020-04-03,0,100,9,15,12,27,57,22,57,0
2020-04-04,0,80,7,16,7,34,68,15,60,0
2020-04-05,0,81,9,13,8,31,74,14,62,0
2020-04-06,0,89,8,17,14,34,63,22,55,0
2020-04-07,0,84,7,16,13,36,62,23,72,0
2020-04-08,0,76,8,18,11,37,66,22,57,0
2020-04-09,0,75,7,18,12,32,59,23,59,0
2020-04-10,0,78,7,19,8,38,71,19,58,0
2020-04-11,0,79,7,18,7,34,69,17,56,0
2020-04-12,0,80,8,15,9,36,70,19,60,0
2020-04-13,0,80,8,15,11,33,62,25,64,0
2020-04-14,0,82,11,20,14,40,59,27,73,0
2020-04-15,0,77,7,19,15,51,61,25,78,0
2020-04-16,0,85,10,20,12,35,61,25,69,0
2020-04-17,0,88,8,18,14,30,64,24,69,0
2020-04-18,0,80,9,17,9,37,71,21,71,0
2020-04-19,0,75,8,16,9,38,62,25,66,0
2020-04-20,0,83,9,21,15,38,68,31,83,0
2020-04-21,0,75,10,18,14,35,59,27,75,0
2020-04-22,0,81,9,20,13,34,65,28,79,0
2020-04-23,0,71,10,21,13,31,62,29,73,0
2020-04-24,0,75,12,26,12,32,64,23,67,0
2020-04-25,0,74,14,25,7,38,74,23,63,0
2020-04-26,0,77,14,25,8,41,72,15,74,0
2020-04-27,0,71,13,26,10,39,75,25,75,0
2020-04-28,0,73,15,23,14,33,69,19,78,0
2020-04-29,0,72,15,24,13,34,62,27,78,0
2020-04-30,0,75,23,28,11,41,70,24,79,0
2020-05-01,0,71,41,41,8,39,84,27,78,0
2020-05-02,0,76,30,35,8,43,83,29,87,0
2020-05-03,0,75,27,27,9,35,82,25,79,0
2020-05-04,0,79,26,32,13,49,85,31,92,0
2020-05-05,0,78,24,28,15,43,96,34,98,0
2020-05-06,0,79,23,27,15,40,85,29,92,0
2020-05-07,0,78,19,26,15,36,83,35,87,0
2020-05-08,0,86,21,27,13,40,82,31,85,0
2020-05-09,0,75,23,28,10,39,93,25,71,0
2020-05-10,0,73,19,24,8,36,80,20,68,0
2020-05-11,0,79,23,31,14,47,100,31,86,0
2020-05-12,0,82,23,26,14,38,87,26,94,0
2020-05-13,0,76,21,26,13,39,86,30,80,0
2020-05-14,0,77,26,32,16,38,89,28,78,0
2020-05-15,0,81,31,33,12,41,88,31,85,0
2020-05-16,0,80,29,36,8,42,86,22,88,0
2020-05-17,0,72,23,30,9,41,86,21,74,0
2020-05-18,0,80,24,33,13,45,86,31,87,0
2020-05-19,0,75,25,33,13,46,87,28,90,0
2020-05-20,0,78,25,28,14,42,90,28,91,0
2020-05-21,0,73,26,31,14,37,92,26,80,0
2020-05-22,0,79,26,33,13,42,97,32,77,0
2020-05-23,0,76,29,34,10,37,96,24,78,0
2020-05-24,0,69,25,37,9,34,82,26,81,0
2020-05-25,0,76,34,40,16,39,82,28,88,0
2020-05-26,0,69,30,38,12,42,79,26,83,0
2020-05-27,0,77,31,39,13,36,80,25,87,0
2020-05-28,0,73,30,39,14,39,86,29,90,0
2020-05-29,0,70,29,40,13,36,90,27,85,0
2020-05-30,0,71,31,43,8,41,93,22,74,0
2020-05-31,0,72,27,44,9,39,83,22,75,0
2020-06-01,0,76,28,54,12,38,89,24,90,0
2020-06-02,0,73,27,36,13,37,86,25,84,0
2020-06-03,0,77,28,35,12,38,88,27,90,0
2020-06-04,0,73,23,31,12,34,86,23,93,0
2020-06-05,0,70,23,27,11,33,81,25,79,0
2020-06-06,0,75,25,34,7,32,85,20,68,0
2020-06-07,0,72,23,30,8,40,82,23,74,0
2020-06-08,0,74,23,34,13,38,89,28,88,0
2020-06-09,0,71,23,32,12,32,78,27,81,0
2020-06-10,0,70,25,29,12,39,84,29,86,0
2020-06-11,0,73,23,29,12,35,77,28,77,0
2020-06-12,0,71,23,26,11,36,85,25,73,0
2020-06-13,0,72,26,31,7,36,95,22,75,0
2020-06-14,0,63,24,27,8,32,75,21,71,0
2020-06-15,0,71,26,31,10,33,95,28,76,0
2020-06-16,0,62,28,30,9,40,79,21,72,0
2020-06-17,0,61,26,27,10,32,74,26,67,0
2020-06-18,0,69,26,31,11,38,84,29,78,0
2020-06-19,0,65,22,27,10,32,81,25,65,0
2020-06-20,0,76,24,29,6,35,91,21,68,0
2020-06-21,0,61,19,27,7,30,81,18,67,0
2020-06-22,0,60,22,29,10,51,82,28,79,0
2020-06-23,0,69,21,29,11,44,89,24,77,0
2020-06-24,0,63,24,31,12,37,84,26,82,0
2020-06-25,0,66,24,30,11,40,92,29,82,0
2020-06-26,0,66,25,28,9,40,86,31,79,0
2020-06-27,0,69,28,29,7,33,80,22,61,0
2020-06-28,0,66,26,25,8,42,95,24,70,0
2020-06-29,0,66,24,31,11,31,92,28,72,0
2020-06-30,0,69,23,27,10,35,87,26,74,0
2020-07-01,0,65,20,27,10,29,72,29,71,0
2020-07-02,0,76,26,25,9,31,91,24,77,0
