date,Takealot.com,Mr Price Home,Decofurn,furniture,Makro,Builders,paints,Defy Appliances,Pep Home,plant
2022-04-02,0,19,6,79,27,79,0,0,17,52
2022-04-03,0,21,9,80,27,73,10,0,25,52
2022-04-04,0,16,6,80,24,69,14,0,21,45
2022-04-05,0,14,8,74,21,67,11,0,23,36
2022-04-06,0,15,5,65,24,70,10,0,22,38
2022-04-07,0,14,6,64,23,60,18,0,14,37
2022-04-08,0,14,10,71,19,76,12,0,17,31
2022-04-09,0,20,8,79,26,68,12,0,23,43
2022-04-10,0,19,7,76,25,66,0,0,25,35
2022-04-11,0,15,7,71,27,63,10,0,17,43
2022-04-12,0,14,7,65,21,48,11,0,20,44
2022-04-13,0,13,5,66,19,74,0,0,18,41
2022-04-14,0,12,6,64,20,63,11,0,15,39
2022-04-15,0,17,11,80,26,79,10,0,16,44
2022-04-16,0,18,6,77,26,77,0,0,21,35
2022-04-17,0,15,9,77,26,72,12,0,21,43
2022-04-18,0,15,7,84,27,99,11,0,19,53
2022-04-19,0,17,6,67,21,69,8,0,14,43
2022-04-20,0,20,8,71,22,70,12,0,15,30
2022-04-21,0,18,5,72,22,78,11,0,19,34
2022-04-22,0,13,10,73,23,65,10,0,15,35
2022-04-23,0,22,6,78,26,79,9,0,21,42
2022-04-24,0,20,10,76,24,70,0,0,14,50
2022-04-25,0,15,7,68,21,57,11,0,23,34
2022-04-26,0,16,5,73,23,73,12,0,24,37
2022-04-27,0,21,7,78,26,76,14,0,29,51
2022-04-28,0,17,7,82,24,67,19,0,23,44
2022-04-29,0,17,7,81,24,66,17,0,20,31
2022-04-30,0,18,9,81,24,62,9,0,21,47
2022-05-01,0,23,10,93,29,81,0,0,25,56
2022-05-02,0,19,6,84,22,78,10,0,20,55
2022-05-03,0,14,6,72,17,50,11,0,17,34
2022-05-04,0,14,6,72,18,72,13,0,17,32
2022-05-05,0,14,6,65,21,66,14,0,20,36
2022-05-06,0,14,0,66,20,56,16,0,27,50
2022-05-07,0,13,9,71,25,71,8,0,18,41
2022-05-08,0,15,6,63,20,59,0,0,21,45
2022-05-09,0,13,7,68,22,61,9,0,12,44
2022-05-10,0,12,7,72,24,80,16,0,26,45
2022-05-11,0,13,6,69,23,72,8,0,11,40
2022-05-12,0,13,6,69,18,52,13,0,20,41
2022-05-13,0,14,6,59,20,63,0,0,20,54
2022-05-14,0,18,7,79,21,88,16,0,19,38
2022-05-15,0,12,9,74,20,59,11,0,16,46
2022-05-16,0,16,7,77,19,62,14,0,20,32
2022-05-17,0,16,8,70,22,65,15,0,18,33
2022-05-18,0,14,6,72,18,63,17,0,17,34
2022-05-19,0,13,6,74,20,73,9,0,19,29
2022-05-20,0,14,7,62,24,66,16,0,13,37
2022-05-21,0,19,11,76,21,62,0,0,19,37
2022-05-22,0,19,7,63,22,81,0,0,18,35
2022-05-23,0,15,5,71,23,73,15,0,17,39
2022-05-24,0,18,7,77,26,57,16,0,24,36
2022-05-25,0,16,5,77,24,80,12,0,23,39
2022-05-26,0,15,8,82,27,65,16,0,18,33
2022-05-27,0,13,9,78,21,52,10,0,17,42
2022-05-28,0,20,10,87,27,80,0,0,20,32
2022-05-29,0,19,9,72,25,68,0,0,22,53
2022-05-30,0,19,7,76,23,73,13,0,24,36
2022-05-31,0,15,7,78,25,61,16,0,14,36
2022-06-01,0,16,7,82,21,70,12,0,19,30
2022-06-02,0,16,10,86,21,59,10,0,20,33
2022-06-03,0,14,8,90,20,79,15,0,20,32
2022-06-04,0,20,8,87,28,82,12,0,26,36
2022-06-05,0,18,7,78,21,63,0,0,21,54
2022-06-06,0,17,9,84,25,61,10,0,21,34
2022-06-07,0,12,5,71,23,65,11,0,20,45
2022-06-08,0,16,5,71,21,58,21,0,21,41
2022-06-09,0,13,7,72,21,65,13,0,16,38
2022-06-10,0,11,7,71,22,73,11,0,19,37
2022-06-11,0,18,11,87,26,74,17,0,18,43
2022-06-12,0,16,7,73,25,63,0,0,26,32
2022-06-13,0,14,7,73,23,61,24,0,18,31
2022-06-14,0,14,7,73,26,65,13,0,18,22
2022-06-15,0,13,8,77,25,73,17,0,17,24
2022-06-16,0,13,11,88,29,81,16,0,20,37
2022-06-17,0,15,6,78,24,78,12,0,24,41
2022-06-18,0,24,12,84,23,72,0,0,19,52
2022-06-19,0,17,9,68,22,67,0,0,12,37
2022-06-20,0,15,7,82,27,72,15,0,27,29
2022-06-21,0,19,6,77,22,69,18,0,18,37
2022-06-22,0,18,7,84,25,67,12,0,24,38
2022-06-23,0,14,5,81,22,64,10,0,16,30
2022-06-24,0,15,7,78,24,55,14,0,24,29
2022-06-25,0,19,8,98,29,81,15,0,23,34
2022-06-26,0,23,10,88,27,83,0,0,19,42
2022-06-27,0,17,7,88,33,77,9,0,28,25
2022-06-28,0,20,5,83,26,74,19,0,33,36
2022-06-29,0,17,7,81,27,84,18,0,22,28
2022-06-30,0,11,6,73,27,75,12,0,23,36
2022-07-01,0,14,5,76,27,72,19,0,15,27
2022-07-02,0,13,9,89,24,68,0,0,0,31
2022-07-03,0,22,9,81,26,75,0,0,23,41
2022-07-04,0,16,7,80,23,76,17,0,16,22
2022-07-05,0,14,10,71,28,71,11,0,17,29
2022-07-06,0,11,9,73,23,78,19,0,18,33
