date,Kaizer Chiefs,Orlando Pirates,Sundowns,Premier League,Soccer Laduma,FIFA World Cup,Gambling,Tickets,Arsenal Store,Football
2020-10-23,16,6,10,14,5,0,0,7,0,38
2020-10-24,80,45,78,54,6,0,0,5,0,64
2020-10-25,16,12,15,50,4,0,0,5,0,67
2020-10-26,12,4,6,18,5,0,0,5,0,40
2020-10-27,60,5,6,14,5,0,0,4,0,47
2020-10-28,21,31,31,14,5,0,0,5,0,52
2020-10-29,11,9,8,9,4,0,0,3,0,47
2020-10-30,15,9,3,14,4,0,0,5,0,39
2020-10-31,92,78,4,41,5,0,0,3,0,81
2020-11-01,14,12,4,46,4,0,0,5,0,72
2020-11-02,11,7,3,18,5,0,0,5,0,46
2020-11-03,12,7,5,12,5,0,0,3,0,43
2020-11-04,40,29,25,13,5,0,0,2,0,44
2020-11-05,15,7,8,8,4,0,0,4,0,43
2020-11-06,10,6,3,14,4,0,0,4,0,37
2020-11-07,20,16,4,43,4,0,0,5,0,65
2020-11-08,81,69,3,51,5,0,0,3,4,77
2020-11-09,17,13,3,15,4,0,0,4,0,49
2020-11-10,8,5,3,5,4,0,0,5,0,49
2020-11-11,7,4,3,4,4,0,0,0,0,53
2020-11-12,6,5,2,3,4,0,0,4,0,62
2020-11-13,6,4,2,4,4,0,0,3,0,59
2020-11-14,6,4,2,6,3,0,0,3,0,68
2020-11-15,6,3,2,4,3,0,0,3,0,67
2020-11-16,6,4,2,3,4,0,0,5,0,47
2020-11-17,6,4,2,3,3,0,0,4,0,44
2020-11-18,7,4,2,4,3,4,0,5,0,48
2020-11-19,7,4,2,5,3,0,0,7,0,36
2020-11-20,8,7,3,10,3,0,0,6,0,37
2020-11-21,54,47,5,54,5,0,0,3,0,71
2020-11-22,12,11,46,52,4,0,0,3,0,69
2020-11-23,8,4,8,18,4,0,0,3,0,39
2020-11-24,50,5,4,13,4,0,0,5,0,45
2020-11-25,21,6,4,9,4,0,0,6,0,50
2020-11-26,7,5,3,6,4,3,0,6,0,46
2020-11-27,7,4,3,12,3,0,0,7,0,40
2020-11-28,14,22,18,42,4,0,0,5,0,57
2020-11-29,46,7,7,49,4,0,0,6,0,68
2020-11-30,14,3,4,19,4,0,0,7,0,40
2020-12-01,9,3,3,9,4,0,0,6,0,44
2020-12-02,8,3,4,6,4,0,0,6,0,41
2020-12-03,11,3,3,6,3,0,0,7,0,43
2020-12-04,18,4,4,10,4,0,0,5,0,42
2020-12-05,52,48,31,45,5,0,0,6,0,66
2020-12-06,20,8,16,54,3,0,0,7,0,62
2020-12-07,8,3,3,18,3,0,0,5,0,38
2020-12-08,17,4,3,9,4,0,0,7,0,45
2020-12-09,65,4,3,8,4,0,0,6,0,50
2020-12-10,18,4,3,7,4,0,0,7,0,48
2020-12-11,7,4,2,15,3,0,0,6,0,35
2020-12-12,8,63,3,46,4,0,0,4,0,74
2020-12-13,7,11,15,53,4,0,0,6,0,72
2020-12-14,9,5,6,18,4,0,0,5,0,44
2020-12-15,53,5,26,26,4,0,0,5,0,44
2020-12-16,18,37,11,47,4,0,0,6,0,60
2020-12-17,7,9,4,33,3,0,0,5,0,48
2020-12-18,8,4,4,23,4,0,0,4,0,40
2020-12-19,57,8,34,56,4,0,0,4,0,63
2020-12-20,15,7,6,63,4,0,0,8,0,64
2020-12-21,7,6,4,27,3,0,0,6,0,49
2020-12-22,10,25,12,17,4,0,0,5,0,46
2020-12-23,34,11,6,11,5,0,0,5,0,54
2020-12-24,19,4,3,13,3,0,0,4,0,44
2020-12-25,7,3,3,16,3,0,0,6,0,45
2020-12-26,5,3,2,67,3,0,4,4,0,76
2020-12-27,6,3,2,56,3,0,0,5,0,68
2020-12-28,6,3,3,40,3,0,0,6,0,45
2020-12-29,5,3,3,37,3,0,0,4,0,55
2020-12-30,6,4,3,39,3,0,0,3,0,54
2020-12-31,5,4,4,24,3,0,0,0,0,46
2021-01-01,5,10,10,46,3,0,0,0,0,64
2021-01-02,11,51,60,62,4,0,0,6,0,74
2021-01-03,18,7,9,48,3,0,0,3,0,65
