date,PS5 games,Powerball,Xbox games,video games,Mobile app,Genshin Impact,Lotto,Game,Betfred
2024-03-15,0,54,1,0,0,0,51,18,7
2024-03-16,0,71,1,0,0,0,82,26,8
2024-03-17,0,23,1,0,0,0,73,21,8
2024-03-18,0,21,0,0,0,0,53,18,8
2024-03-19,0,54,0,0,0,0,60,18,7
2024-03-20,0,67,1,1,0,0,74,21,6
2024-03-21,0,24,1,0,0,0,77,24,8
2024-03-22,0,57,1,0,0,0,52,22,8
2024-03-23,0,74,0,0,0,0,82,25,8
2024-03-24,1,27,0,0,0,0,84,23,6
2024-03-25,0,23,0,0,0,0,54,19,7
2024-03-26,0,58,0,0,0,1,61,19,8
2024-03-27,0,71,0,0,0,0,81,21,9
2024-03-28,0,28,0,0,0,0,74,23,8
2024-03-29,0,62,1,0,0,0,59,24,10
2024-03-30,0,63,1,0,0,0,81,27,8
2024-03-31,0,30,0,1,0,0,87,24,9
2024-04-01,0,25,1,0,0,0,57,24,10
2024-04-02,0,56,1,0,0,0,56,18,8
2024-04-03,0,60,1,0,0,0,71,18,9
2024-04-04,0,25,0,0,0,0,74,17,8
2024-04-05,0,66,1,0,0,0,57,21,8
2024-04-06,0,81,0,0,0,0,82,26,8
2024-04-07,0,28,1,0,0,0,82,22,9
2024-04-08,0,23,0,0,0,0,55,17,8
2024-04-09,0,49,0,0,0,0,51,17,7
2024-04-10,0,59,0,0,0,0,74,17,8
2024-04-11,0,26,0,0,0,0,80,17,8
2024-04-12,0,54,0,0,0,0,51,19,8
2024-04-13,0,64,0,0,0,0,80,28,9
2024-04-14,0,23,1,0,0,0,83,24,9
2024-04-15,0,19,0,1,0,0,54,16,8
2024-04-16,0,47,0,0,0,0,53,14,8
2024-04-17,0,56,0,0,0,0,70,16,8
2024-04-18,0,23,0,0,1,0,76,16,8
2024-04-19,0,53,0,0,0,0,52,20,8
2024-04-20,0,58,1,0,1,0,74,27,8
2024-04-21,0,21,0,0,0,0,71,20,8
2024-04-22,0,19,0,0,0,0,52,17,8
2024-04-23,0,41,1,0,0,0,51,17,6
2024-04-24,0,53,0,0,0,0,68,17,8
2024-04-25,0,23,1,0,0,1,67,19,8
2024-04-26,0,51,0,0,0,0,49,20,8
2024-04-27,0,59,0,0,0,0,81,25,9
2024-04-28,0,22,1,0,0,1,83,25,8
2024-04-29,0,23,0,0,0,0,58,18,9
2024-04-30,0,50,1,0,0,0,59,20,10
2024-05-01,0,61,0,1,0,0,79,25,10
2024-05-02,0,26,0,0,0,0,72,16,10
2024-05-03,0,55,0,0,0,0,55,19,9
2024-05-04,0,66,1,0,0,0,88,29,11
2024-05-05,0,24,0,0,0,0,87,22,7
2024-05-06,0,21,0,0,0,0,63,18,8
2024-05-07,0,50,0,0,0,1,61,15,9
2024-05-08,0,60,0,0,0,0,78,19,8
2024-05-09,0,23,0,0,0,0,83,18,9
2024-05-10,0,50,1,0,0,0,53,19,8
2024-05-11,0,64,1,0,0,1,78,28,11
2024-05-12,0,22,0,0,0,0,79,21,8
2024-05-13,0,21,0,0,0,0,54,16,9
2024-05-14,0,48,1,0,0,0,55,16,8
2024-05-15,0,54,0,0,0,0,71,16,9
2024-05-16,0,22,1,0,0,0,77,18,8
2024-05-17,0,55,0,0,0,0,55,19,9
2024-05-18,0,66,0,0,0,0,75,26,9
2024-05-19,0,22,1,0,0,0,74,21,10
2024-05-20,0,20,0,0,1,0,56,16,9
2024-05-21,0,49,0,0,0,0,57,18,8
2024-05-22,0,65,1,0,0,0,72,17,8
2024-05-23,0,23,1,0,0,0,77,19,9
2024-05-24,0,56,0,0,0,0,52,20,8
2024-05-25,0,68,0,0,0,1,87,23,11
2024-05-26,0,28,1,0,0,0,99,23,9
2024-05-27,0,21,0,0,0,0,62,18,9
2024-05-28,0,56,1,0,0,0,62,20,10
2024-05-29,0,65,0,0,0,0,77,22,9
2024-05-30,0,26,1,0,0,0,69,17,8
2024-05-31,0,61,0,0,0,0,51,19,9
2024-06-01,0,65,1,0,0,0,81,27,9
2024-06-02,0,26,0,0,0,0,89,21,9
2024-06-03,0,22,0,0,0,0,61,19,9
2024-06-04,0,52,1,0,0,0,60,19,9
2024-06-05,0,64,0,1,0,0,81,19,9
2024-06-06,0,26,0,0,0,0,88,18,10
2024-06-07,0,56,0,0,0,0,54,20,10
2024-06-08,0,69,1,0,0,0,94,24,12
2024-06-09,0,28,1,0,0,0,98,24,12
2024-06-10,0,22,1,0,0,1,60,19,8
2024-06-11,0,44,1,0,0,0,55,22,9
2024-06-12,0,63,1,0,0,0,83,23,10
2024-06-13,0,25,0,0,0,1,84,23,9
2024-06-14,0,55,0,0,0,0,57,21,9
2024-06-15,0,66,0,0,0,0,90,26,11
2024-06-16,0,28,1,0,0,0,96,26,10
2024-06-17,0,22,1,0,0,0,60,25,12
2024-06-18,0,46,1,0,0,0,52,21,10
2024-06-19,0,55,1,0,0,0,71,22,8
2024-06-20,0,24,1,0,0,0,78,23,8
2024-06-21,0,52,1,0,0,0,51,23,8
2024-06-22,0,66,0,0,0,1,86,25,10
2024-06-23,0,26,0,0,0,0,91,29,9
2024-06-24,0,23,1,0,0,0,56,22,9
2024-06-25,0,47,0,0,0,0,56,22,10
2024-06-26,0,62,1,0,0,0,77,22,10
2024-06-27,0,23,1,0,0,0,89,21,9
2024-06-28,0,57,1,0,0,0,61,25,10
2024-06-29,0,67,1,0,0,0,96,27,12
2024-06-30,0,25,0,0,0,0,98,28,10
2024-07-01,0,21,1,0,0,0,60,21,10
2024-07-02,0,56,0,0,0,0,62,21,9
2024-07-03,0,66,0,0,0,0,89,22,9
2024-07-04,0,27,1,0,0,0,88,23,10
2024-07-05,0,59,1,0,0,0,61,22,10
2024-07-06,0,66,1,0,0,0,94,25,9
2024-07-07,0,26,1,0,0,1,99,26,10
2024-07-08,0,21,1,0,0,0,61,21,10
2024-07-09,0,50,0,0,0,0,59,18,9
2024-07-10,0,58,1,0,0,0,76,20,9
